afgAH	42
rUpANi	42
xakRa	42
ADyam	42
Sakqw	42
swana	42
pqRTa	42
Suka	42
skanXa	42
prasAxa	42
arWAH	42
upewam	42
ayaH	42
Sama	42
xevI	42
nq	42
xvanxva	42
nyAya	42
sinXu	42
vawsalaH	42
sarga	42
prasAxAw	42
pramuKAH	42
kRewre	42
lifgAya	42
sawwamam	42
arxana	42
aByAsa	41
makara	41
suXA	41
kAlaH	41
SuBam	41
mAwraH	41
cakram	41
jananam	41
sWiwaH	41
SiKA	41
xvIpa	41
vAsaH	41
vAluka	41
balena	41
pariGa	41
amiwra	41
arxanam	41
arjunO	41
puwrANAm	41
iRvAsAH	41
locanam	40
yAna	40
saMskAra	40
vaXam	40
bilva	40
kArakaH	40
Bqfga	40
parNa	40
aXipawiH	40
arNava	40
vESya	40
vinASa	40
jAwInAm	40
vAna	40
kalyANa	40
sWA	40
pravqwwi	40
IkRaNam	40
jambU	40
aXyAwma	40
vqwwayaH	40
caNda	40
xivasa	40
putam	40
vexaH	40
karwA	40
rARtram	40
vacanAw	40
piSAca	40
XanvA	40
calam	40
priyam	40
gqham	40
gqhe	40
vyAGram	40
eRiNaH	40
yanwram	39
xqRtiH	39
saMvawsara	39
Srowra	39
kUrma	39
niBam	39
uxBavaH	39
meRa	39
gUDa	39
caram	39
kArakam	39
sAmAnya	39
krIdA	39
Arxra	39
SrImaw	39
yanwre	39
saxqSam	39
jamaw	39
qRINAm	39
calaH	39
sAxanam	39
yamunA	39
yuXiRTira	39
banXanam	38
mAnasAH	38
kaWam	38
jFEH	38
wanu	38
marma	38
ASrayAH	38
cAriNAm	38
gAwra	38
pawram	38
sAhasram	38
vivarjiwam	38
jvalana	38
safga	38
Agama	38
karaNa	38
ASrayam	38
sUwra	38
AkAra	38
upAya	38
aXva	38
parigrahaH	38
BANda	38
Kila	38
aGa	38
vyasana	38
safGAH	38
caryeNa	38
kRara	38
sanniXO	38
apsarasaH	38
xyUwa	38
vikramam	38
krawuH	38
xyumna	38
pipAsA	37
AyuRaH	37
kumBa	37
xarSI	37
aruNa	37
gala	37
xala	37
SoRa	37
muxga	37
xrava	37
PalEH	37
saMyogAw	37
sWAn	37
AnanaH	37
SravaNa	37
cewasAm	37
asuraH	37
sanwApa	37
BakwaH	37
samA	37
pAwana	37
pAwra	37
lepam	37
gagana	37
xakRiNEH	37
yugam	37
nyaswa	37
krawu	37
ojasam	37
parAkramam	37
nivAsinaH	37
varREH	37
kRayAw	36
mUDa	36
Alayam	36
vasA	36
safGAwa	36
mawiH	36
PalAni	36
harAH	36
bAhya	36
guruH	36
sirA	36
samBavAH	36
nASaH	36
aSvawWa	36
vallI	36
niScayaH	36
naga	36
vargaH	36
param	36
Bujaga	36
BAskara	36
vegam	36
vaswu	36
Buk	36
haviH	36
vIryAH	36
raSmi	36
iRta	36
vata	36
sanwAna	36
vipula	36
niyama	36
Ara	36
lokeRu	36
BikRA	36
nO	36
pufgava	36
vikramAH	36
puwreNa	36
aswraH	36
BUwAH	36
virAta	36
pqRTe	35
guxa	35
mARa	35
SarkarA	35
hewavaH	35
ikRvAku	35
viSAraxAH	35
jA	35
apa	35
anwaH	35
surA	35
PalaH	35
kumAra	35
aFjali	35
qRiNA	35
Sayana	35
AxinA	35
xA	35
uwwamEH	35
vqkRaH	35
svaswi	35
balEH	35
BA	35
smiwa	35
sixXaye	35
xevAnAm	35
sUxanam	35
anugraha	35
anwarANi	35
lokaH	35
kuNdala	35
sambanXi	35
ganXarvAH	35
saxaH	35
aXama	35
puru	35
XUpa	35
gqhIwa	35
swriyaH	35
sIwA	35
safkulam	35
safgrAma	35
XanaFjayO	35
yukwasya	34
saFjFam	34
guNena	34
ArwAH	34
SreRTAH	34
puRpam	34
afka	34
AkArEH	34
pAwa	34
mafgala	34
AKyA	34
pApeByaH	34
ABaH	34
sariw	34
caryA	34
jFAwa	34
yogI	34
wraya	34
reKA	34
BAgena	34
GoRa	34
vargeNa	34
upavAsa	34
praxAnena	34
nAraxa	34
XarmAH	34
kroXaH	34
hawya	34
vyAGrAH	34
naraka	34
saMsaxi	34
SqfgaH	34
lakRmaNO	34
nemi	34
uxyawa	34
saMskArAH	34
xyumnam	34
sWa	33
xoRam	33
saFjFaH	33
sarpiH	33
praSamanam	33
jIrNa	33
rahiwam	33
sPatika	33
gawim	33
Xi	33
kRiwi	33
SAsanaH	33
SiKi	33
gqXra	33
XAwrI	33
mAnaH	33
svAmi	33
ahi	33
ariH	33
mUlaH	33
skanXaH	33
anwarikRa	33
pawnI	33
srak	33
yanwra	33
apawya	33
kunxa	33
rawaH	33
aMSuH	33
sahasrANAm	33
kovixaH	33
anwAH	33
svam	33
pArWa	33
Buvana	33
